H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return,subject
0.140646458,0.250713348,0.110066891,0.131443977,0.150410891,0.018966913,0.141456127,0.216181517,0.074725389,0.161422729,0.320115805,0.158693075,0.134059668,0.427381039,0.293321371,0.176887274,0.463211298,0.286324024,0.150697708,0.271439075,0.120741367,0.168942451,0.195561647,0.026619196,0.13623786,0.257183552,0.120945692,0.126722813,0.270239115,0.143516302,0.151593447,azfar
0.149769306,0.260989428,0.111220121,0.150568247,0.298224449,0.147656202,0.14699769,0.149943113,0.002945423,0.10934186,0.661857128,0.552515268,0.136814356,0.472758055,0.335943699,0.165590048,0.351449728,0.18585968,0.145955801,0.344908237,0.198952436,0.138300419,0.318471432,0.180171013,0.164985657,0.29036355,0.125377893,0.145996094,0.291696548,0.145700455,0.147644758,azfar
0.141531706,0.211519957,0.069988251,0.155712843,0.170840025,0.015127182,0.120370626,0.171335936,0.050965309,0.124444962,0.324839354,0.200394392,0.135715008,0.417444229,0.281729221,0.201550722,1.627651215,1.426100492,0.152020454,0.436576366,0.284555912,0.206685781,0.32918191,0.122496128,0.128422499,0.356506348,0.228083849,0.148859739,0.277574539,0.1287148,0.136856556,azfar
0.160294533,0.588206291,0.427911758,0.143351316,0.21693182,0.073580503,0.129042625,0.159275293,0.030232668,0.152901649,0.406533241,0.253631592,0.16702652,0.488383293,0.321356773,0.178458691,0.362490654,0.184031963,0.18930912,0.455615044,0.266305923,0.170827389,0.377398968,0.206571579,0.125361443,0.993857622,0.86849618,0.151176929,0.851825237,0.700648308,0.163061142,azfar
0.150774479,0.255945444,0.105170965,0.165911436,0.205844402,0.039932966,0.137089491,0.167957306,0.030867815,0.138293743,0.340067625,0.201773882,0.150629044,0.431320667,0.280691624,0.182520628,0.275444269,0.092923641,0.141983032,0.245808363,0.103825331,0.158129454,0.228497744,0.07036829,0.153796196,0.482477665,0.328681469,0.154116154,0.631201506,0.477085352,0.119894505,azfar
0.124230146,0.195411921,0.071181774,0.160358906,0.220728636,0.06036973,0.139198542,0.201548815,0.062350273,0.145006657,1.200857878,1.055851221,0.141208887,0.500537634,0.359328747,0.162994385,0.337175131,0.174180746,0.155511379,0.160931349,0.00541997,0.154854536,0.1976192,0.042764664,0.147639751,0.309788704,0.162148952,0.161230803,0.33649683,0.175266027,0.146207571,azfar
0.135104179,0.286235571,0.151131392,0.165430069,0.201625109,0.03619504,0.109132051,0.144215345,0.035083294,0.147776604,1.156544924,1.00876832,0.170264006,0.521632195,0.351368189,0.165983438,0.291401386,0.125417948,0.129618406,0.136861563,0.007243156,0.15959692,0.16415453,0.00455761,0.135372877,0.291270494,0.155897617,0.135821342,0.27760458,0.141783237,0.161131859,azfar
0.13374877,0.264442444,0.130693674,0.136464119,0.236173391,0.099709272,0.123853445,0.240921497,0.117068052,0.155340672,0.502554893,0.347214222,0.140752792,0.426067114,0.285314322,0.171666861,0.408776999,0.237110138,0.17633009,0.220206499,0.04387641,0.1898911,0.231743097,0.041851997,0.144204378,0.290675879,0.1464715,0.160422325,0.310442448,0.150020123,0.136330366,azfar
0.147020578,0.183952093,0.036931515,0.144341707,0.196862459,0.052520752,0.133777618,0.205945253,0.072167635,0.128598928,0.340205908,0.211606979,0.150370359,0.444003582,0.293633223,0.163710833,1.6152215,1.451510668,0.125231743,0.190617323,0.06538558,0.200504303,0.205501795,0.004997492,0.152568579,0.34197402,0.189405441,0.160235167,0.416610003,0.256374836,0.151485682,azfar
0.166430473,0.175831079,0.009400606,0.165344477,0.221170187,0.05582571,0.145107985,0.321827888,0.176719904,0.16606617,0.889405966,0.723339796,0.134012222,0.400172234,0.266160011,0.182531357,3.340102911,3.157571554,0.132600784,1.569762468,1.437161684,0.179637671,0.183120489,0.003482819,0.131971836,0.233613729,0.101641893,0.129555464,0.386445045,0.256889582,0.160041809,azfar
0.154727697,0.245231628,0.090503931,0.146147251,0.699146986,0.552999735,0.139971018,0.192882538,0.05291152,0.122563124,0.538802147,0.416239023,0.146932125,0.428664446,0.281732321,0.170559883,0.346284866,0.175724983,0.200433731,0.292182684,0.091748953,0.190634251,0.307012558,0.116378307,0.153939962,0.289748669,0.135808706,0.145607948,0.285861254,0.140253305,0.137311459,azfar
0.164706707,0.198987722,0.034281015,0.150776386,0.387541533,0.236765146,0.150660753,0.195277691,0.044616938,0.135614872,0.598271847,0.462656975,0.173076391,1.132847309,0.959770918,0.197955132,0.755420923,0.557465792,0.166923285,0.275907755,0.10898447,0.202251196,0.231961966,0.02971077,0.134879112,0.257996082,0.12311697,0.153670788,0.373908758,0.22023797,0.139068842,azfar
0.170164585,0.280912161,0.110747576,0.156568766,0.225927353,0.069358587,0.134941339,0.155391693,0.020450354,0.151366711,0.351250172,0.199883461,0.160075426,0.430731297,0.27065587,0.197719812,0.443820477,0.246100664,0.160243273,0.300925016,0.140681744,0.154288769,0.181315184,0.027026415,0.134196281,0.28109026,0.146893978,0.136283636,0.40467906,0.268395424,0.133970737,azfar
0.148307562,0.287789345,0.139481783,0.164315701,0.354474545,0.190158844,0.130073547,0.49232173,0.362248182,0.161505938,0.833379269,0.671873331,0.161932468,0.48835969,0.326427221,0.17560482,0.264904022,0.089299202,0.146639824,0.150027037,0.003387213,0.162284136,0.188074589,0.025790453,0.129645109,0.286545992,0.156900883,0.125181198,0.301075459,0.17589426,0.119012356,azfar
0.166126251,0.343313694,0.177187443,0.159893513,0.239885569,0.079992056,0.134912968,0.195927382,0.061014414,0.154425859,0.385383606,0.230957747,0.156693459,0.760512352,0.603818893,0.175199747,0.346434832,0.171235085,0.146160364,0.149825811,0.003665447,0.130539417,0.1500175,0.019478083,0.120919704,0.279291868,0.158372164,0.16516161,0.411699772,0.246538162,0.115786552,azfar
0.173590183,0.300477028,0.126886845,0.16543889,1.034220934,0.868782043,0.135484695,0.180111885,0.04462719,0.13667798,0.599005461,0.46232748,0.131214857,0.391489983,0.260275126,0.192131996,1.76359868,1.571466684,0.135385752,0.261321783,0.125936031,0.164543152,0.176763535,0.012220383,0.139753819,0.340465546,0.200711727,0.145292521,0.352029085,0.206736565,0.140966415,azfar
0.146452188,0.30965662,0.163204432,0.146053791,0.429983377,0.283929586,0.139107466,0.165366173,0.026258707,0.12469697,0.497262478,0.372565508,0.14387536,0.591434002,0.447558641,0.18276763,0.271120071,0.088352442,0.169466257,0.173331022,0.003864765,0.143678904,0.165196657,0.021517754,0.128547668,0.310110092,0.181562424,0.150113583,0.341426134,0.191312551,0.058485508,azfar
0.170376539,0.306589365,0.136212826,0.172687769,0.286465883,0.113778114,0.134117603,0.189449549,0.055331945,0.127109528,0.391319036,0.264209509,0.167748213,0.537648201,0.369899988,0.16732645,0.343046904,0.175720453,0.14085269,0.119841814,-0.021010876,0.160949707,0.201452971,0.040503263,0.135625362,0.351062298,0.215436935,0.11528635,0.507530928,0.392244577,0.129477739,azfar
0.14409709,0.356248617,0.212151527,0.148150682,0.260388374,0.112237692,0.150205135,0.242202282,0.091997147,0.129699707,0.415708303,0.286008596,0.149773836,0.415929794,0.266155958,0.181756496,1.944759846,1.763003349,0.114482641,0.225672483,0.111189842,0.18909955,0.237400055,0.048300505,0.084020615,0.355162621,0.271142006,0.115779161,0.453149319,0.337370157,0.130936146,azfar
0.154519081,0.365656614,0.211137533,0.164297104,0.189397335,0.025100231,0.121067762,0.172726631,0.051658869,0.149451256,0.651396751,0.501945496,0.115655184,0.451819181,0.336163998,0.181564569,0.458756924,0.277192354,0.159331322,0.255361557,0.096030235,0.170592546,0.221627712,0.051035166,0.133012533,0.307808876,0.174796343,0.143424988,0.541927576,0.398502588,0.114593983,azfar
0.159651756,0.295396566,0.13574481,0.155615091,0.211000681,0.05538559,0.131394863,0.165997744,0.03460288,0.125240326,0.35074544,0.225505114,0.161693811,0.427326679,0.265632868,0.18144846,0.275405645,0.093957186,0.151169777,0.248108387,0.09693861,0.1448524,0.345780373,0.200927973,0.155025721,0.425168753,0.270143032,0.142578125,0.97137475,0.828796625,0.146601915,azfar
0.162816763,0.382154703,0.21933794,0.166272163,0.314311266,0.148039103,0.140641689,0.171286583,0.030644894,0.159410715,0.365373135,0.20596242,0.149742126,0.407259464,0.257517338,0.170197964,0.28813839,0.117940426,0.153054953,0.194408178,0.041353226,0.144337416,0.207045078,0.062707663,0.133942604,0.290239811,0.156297207,0.147521019,0.466389179,0.31886816,0.139699459,azfar
0.168800592,0.22377491,0.054974318,0.166289806,0.418297291,0.252007484,0.137955666,0.19901371,0.061058044,0.144252777,0.400221109,0.255968332,0.146500349,0.39768672,0.251186371,0.179785013,0.255401611,0.075616598,0.145595551,0.219703197,0.074107647,0.161321402,0.278885126,0.117563725,0.15028286,0.391084909,0.24080205,0.151430368,0.307121992,0.155691624,0.169576168,azfar
0.166009188,0.300971746,0.134962559,0.159043312,0.235015154,0.075971842,0.155382395,0.159877777,0.004495382,0.149811506,0.371967077,0.222155571,0.145463228,0.406804085,0.261340857,0.181739092,0.573292732,0.39155364,0.190629482,0.306036472,0.11540699,0.170143127,0.268328667,0.098185539,0.144996643,0.304723263,0.15972662,0.145165682,0.391113043,0.245947361,0.145632029,azfar
0.165318012,0.246280909,0.080962896,0.155954123,0.210258484,0.054304361,0.150210142,0.190503836,0.040293694,0.109870434,0.307248592,0.197378159,0.166588545,0.421509504,0.254920959,0.171135664,0.282772303,0.111636639,0.179403782,0.239150286,0.059746504,0.160963058,0.256930351,0.095967293,0.146561623,0.376533747,0.229972124,0.159451485,0.419467688,0.260016203,0.133275509,azfar
0.160000086,0.200568199,0.040568113,0.171512842,0.199996233,0.028483391,0.14694953,0.231611013,0.084661484,0.134457588,0.385938168,0.251480579,0.156141996,0.403233528,0.247091532,0.1820333,0.257770061,0.075736761,0.164071083,0.229170322,0.065099239,0.172231197,0.281088352,0.108857155,0.155602455,0.344003201,0.188400745,0.145394087,0.334272385,0.188878298,0.106823444,azfar
0.171079636,0.228220224,0.057140589,0.162741184,0.211676836,0.048935652,0.123059511,0.163454294,0.040394783,0.141439199,0.407867193,0.266427994,0.139086962,0.762158871,0.623071909,0.175543785,0.275553465,0.10000968,0.128606796,0.197014093,0.068407297,0.165630579,0.220745802,0.055115223,0.153691292,0.307289362,0.15359807,0.139741898,0.368466139,0.228724241,0.142170429,azfar
0.135685205,0.245938301,0.110253096,0.158057213,0.206668615,0.048611403,0.135141373,0.185959578,0.050818205,0.144636154,0.360654831,0.216018677,0.166249037,0.420238018,0.253988981,0.189312458,0.487883568,0.29857111,0.132366419,0.156781673,0.024415255,0.156491995,0.234143972,0.077651978,0.125488758,0.268881083,0.143392324,0.151086569,0.311421871,0.160335302,0.140388727,azfar
0.151248217,0.353270054,0.202021837,0.173936367,0.219520092,0.045583725,0.125713348,0.16373229,0.038018942,0.132472992,0.322914362,0.19044137,0.15042448,0.40203166,0.25160718,0.186299562,0.280344009,0.094044447,0.172033072,0.301668882,0.129635811,0.197090864,0.382495642,0.185404778,0.135786772,0.302241087,0.166454315,0.148887396,0.411258698,0.262371302,0.125090361,azfar
0.152629375,0.683125019,0.530495644,0.18338871,0.242977858,0.059589148,0.120573044,0.15128994,0.030716896,0.139854431,0.306923866,0.167069435,0.123367786,0.388506413,0.265138626,0.182259321,0.553894043,0.371634722,0.170782566,0.517565727,0.346783161,0.180334568,0.221714735,0.041380167,0.146758795,0.336418867,0.189660072,0.155210733,0.341534615,0.186323881,0.151375532,azfar
0.161725998,0.215648413,0.053922415,0.170660496,0.219003677,0.048343182,0.137658596,0.158871412,0.021212816,0.135242224,0.376770496,0.241528273,0.14926672,0.561545849,0.412279129,0.176589966,0.539123058,0.362533092,0.154039145,0.198686838,0.044647694,0.180934668,0.232946396,0.052011728,0.139060259,0.294698954,0.155638695,0.156311274,0.308041334,0.151730061,0.147580385,azfar
0.140807867,0.210615396,0.069807529,0.179870605,0.219719887,0.039849281,0.122432232,0.227130413,0.104698181,0.141067266,0.31786561,0.176798344,0.163700581,0.527370453,0.363669872,0.187176466,0.319231272,0.132054806,0.170987368,0.222556829,0.051569462,0.155245781,0.19527173,0.040025949,0.156830788,0.437311411,0.280480623,0.175364494,0.411645889,0.236281395,0.111970901,azfar
0.157753944,0.224234104,0.06648016,0.143646955,0.222299099,0.078652143,0.135940552,0.143654823,0.007714272,0.131800175,0.285769939,0.153969765,0.134390116,0.44165659,0.307266474,0.191095829,0.512292862,0.321197033,0.151359797,0.201659203,0.050299406,0.207850456,0.251444817,0.04359436,0.140105724,0.270190716,0.130084991,0.15978837,0.307703972,0.147915602,0.129273176,azfar
0.126621485,0.228244066,0.101622581,0.1518085,0.185222626,0.033414125,0.127049685,0.186193705,0.05914402,0.140173674,0.331212521,0.191038847,0.159390211,0.456930399,0.297540188,0.166052103,0.548039436,0.381987333,0.149516582,0.249917984,0.100401402,0.211524725,0.34787178,0.136347055,0.130953789,0.266904116,0.135950327,0.149965048,0.279381752,0.129416704,0.157320261,azfar
0.154899359,0.229557514,0.074658155,0.146214962,0.479160786,0.332945824,0.166071177,0.192883015,0.026811838,0.144196987,0.333357811,0.189160824,0.13251853,0.418138027,0.285619497,0.171824694,1.330568314,1.15874362,0.141233921,0.182540178,0.041306257,0.177099466,0.190362453,0.013262987,0.129933357,0.293028593,0.163095236,0.154010773,0.339200258,0.185189486,0.100967407,azfar
0.181283712,0.297554731,0.116271019,0.179943323,0.231523275,0.051579952,0.14942646,0.185518265,0.036091805,0.129394293,0.315316916,0.185922623,0.13218689,0.377185583,0.244998693,0.186180353,0.332786083,0.14660573,0.174245596,0.2298944,0.055648804,0.15120101,0.202020884,0.050819874,0.138082743,0.274259329,0.136176586,0.1609056,0.378177404,0.217271805,0.110136986,azfar
0.146166086,0.226964712,0.080798626,0.194890976,0.269518375,0.074627399,0.146437883,0.151619911,0.005182028,0.114062786,0.280618906,0.16655612,0.132457495,0.391059875,0.258602381,0.17678833,0.418593645,0.241805315,0.194975615,0.285923958,0.090948343,0.180998087,0.200726748,0.019728661,0.13161087,0.251844645,0.120233774,0.120153427,0.240083218,0.11992979,0.142783403,azfar
0.186022997,0.217316389,0.031293392,0.179879427,0.259511709,0.079632282,0.141712427,0.191830635,0.050118208,0.144777536,0.351366043,0.206588507,0.165752411,0.859032869,0.693280458,0.156410933,0.328417301,0.172006369,0.144310951,0.168894053,0.024583101,0.145370245,0.226076126,0.080705881,0.134572268,0.261342764,0.126770496,0.14868927,0.412005901,0.263316631,0.109424114,azfar
0.136109352,0.285835981,0.149726629,0.160940647,0.216281414,0.055340767,0.130367994,0.134632826,0.004264832,0.142080784,0.407415152,0.265334368,0.13098526,0.406639099,0.275653839,0.176168919,0.287851095,0.111682177,0.150729418,0.189434528,0.038705111,0.146278143,0.171606541,0.025328398,0.135309696,0.275761604,0.140451908,0.148761749,0.514601231,0.365839481,0.148474932,azfar
0.156832218,0.231504917,0.074672699,0.182085276,0.267901659,0.085816383,0.133650064,0.138903618,0.005253553,0.151229143,0.855177879,0.703948736,0.154019833,0.984107494,0.830087662,0.166888952,0.275017023,0.108128071,0.147572279,0.15018177,0.002609491,0.172929764,0.263186216,0.090256453,0.135398626,0.30524683,0.169848204,0.156325579,0.425711632,0.269386053,0.132990599,azfar
0.1538167,0.512630463,0.358813763,0.141216755,0.18133235,0.040115595,0.121126413,0.172471046,0.051344633,0.147853136,0.609123945,0.461270809,0.157720804,0.462962627,0.305241823,0.19668293,2.090385675,1.893702745,0.147916317,0.174731255,0.026814938,0.194115162,0.196479082,0.00236392,0.097236633,0.231595516,0.134358883,0.149817467,0.33651948,0.186702013,0.13024807,azfar
0.161842346,1.441293955,1.279451609,0.164762735,0.176721811,0.011959076,0.111217022,0.171485424,0.060268402,0.121191263,0.300173759,0.178982496,0.137147903,0.353127241,0.215979338,0.175370455,0.289921761,0.114551306,0.156994581,0.16148591,0.004491329,0.15100193,0.170753241,0.01975131,0.143051624,0.302773237,0.159721613,0.159567595,0.370898008,0.211330414,0.121958971,azfar
0.185166597,0.400799751,0.215633154,0.160937071,0.212142706,0.051205635,0.111004114,0.169186354,0.05818224,0.135752678,0.3925035,0.256750822,0.155292273,0.46561861,0.310326338,0.172432899,0.23977232,0.06733942,0.154361248,0.158195496,0.003834248,0.166289806,0.210625648,0.044335842,0.136781454,0.316638708,0.179857254,0.188805819,0.408756971,0.219951153,0.13169384,azfar
0.125748158,0.290788889,0.165040731,0.155725002,0.200699329,0.044974327,0.138394117,0.154247761,0.015853643,0.121915102,0.438610792,0.31669569,0.164925575,0.416591883,0.251666307,0.195528507,0.300872326,0.105343819,0.162429094,0.176536083,0.014106989,0.150574923,0.243543386,0.092968464,0.128293991,0.300378799,0.172084808,0.144582987,0.902165651,0.757582664,0.151852131,azfar
0.157981634,0.251964808,0.093983173,0.155435085,0.250679493,0.095244408,0.114899397,0.139658451,0.024759054,0.136232615,0.408064842,0.271832228,0.131658554,0.5987854,0.467126846,0.150300264,0.296065569,0.145765305,0.179662228,0.194404125,0.014741898,0.146630287,0.191823483,0.045193195,0.1301682,0.461906672,0.331738472,0.145269871,0.747757912,0.602488041,0.163728714,azfar
0.140610218,0.155413389,0.014803171,0.146084309,0.276418924,0.130334616,0.135635376,0.160645247,0.025009871,0.114510536,0.436795473,0.322284937,0.159769297,0.609526396,0.449757099,0.182444334,0.264954805,0.082510471,0.165945768,0.1405406,-0.025405169,0.149870634,0.185540915,0.03567028,0.146239758,0.387562275,0.241322517,0.139415503,0.501971245,0.362555742,0.126334429,azfar
0.165899038,0.19720149,0.031302452,0.176183939,0.251232624,0.075048685,0.143962383,0.160105944,0.01614356,0.130017757,0.377784014,0.247766256,0.160385847,0.517303228,0.356917381,0.189806938,0.316318989,0.126512051,0.170891762,0.145013571,-0.025878191,0.165472269,0.215790987,0.050318718,0.157808542,0.29629612,0.138487577,0.164976835,0.361047268,0.196070433,0.135719061,azfar
0.172938585,0.265077829,0.092139244,0.173077822,0.212032795,0.038954973,0.10300827,0.160839081,0.057830811,0.164482355,0.326916218,0.162433863,0.155692339,0.454813719,0.29912138,0.180507898,1.77990818,1.599400282,0.134805918,0.165133715,0.030327797,0.176359653,0.155836344,-0.02052331,0.131940603,0.281109095,0.149168491,0.109021902,0.262208223,0.153186321,0.115184069,azfar
0.119781733,0.408505917,0.288724184,0.154083252,0.206939936,0.052856684,0.118678808,0.104487658,-0.014191151,0.154204607,0.390380859,0.236176252,0.150599003,0.446341276,0.295742273,0.177293777,0.368699789,0.191406012,0.151479959,0.202760696,0.051280737,0.133113384,0.193310022,0.060196638,0.125603914,0.310691118,0.185087204,0.136003017,0.503437519,0.367434502,0.148644209,azfar
0.17321372,0.303911686,0.130697966,0.135605574,0.269660711,0.134055138,0.125142336,0.190713644,0.065571308,0.140370131,0.386007071,0.24563694,0.156722069,1.982970715,1.826248646,0.152197123,2.171535015,2.019337893,0.145895958,0.165104628,0.01920867,0.186157465,0.196849823,0.010692358,0.126106739,0.276385307,0.150278568,0.139933348,0.331224442,0.191291094,0.150454283,azfar
0.151281834,0.297355413,0.14607358,0.15550518,0.204758167,0.049252987,0.14620018,0.192583799,0.046383619,0.150245905,1.419237614,1.268991709,0.156683207,0.478640079,0.321956873,0.180764437,0.3866117,0.205847263,0.119796515,0.205435514,0.085639,0.150198936,0.256587744,0.106388807,0.130984306,0.542770147,0.411785841,0.150630236,0.419683933,0.269053698,0.129470348,azfar
0.150842428,0.232064247,0.081221819,0.146316051,0.156112194,0.009796143,0.150304794,0.155520678,0.005215883,0.150286674,0.416029215,0.26574254,0.160928249,0.441922188,0.280993938,0.181474924,0.376693487,0.195218563,0.172249794,0.298695803,0.126446009,0.172817707,0.249138594,0.076320887,0.130716562,0.297951698,0.167235136,0.145044804,0.485081673,0.340036869,0.136612654,azfar
0.175058842,0.236228943,0.061170101,0.166260481,0.998257875,0.831997395,0.11623764,0.548991919,0.432754278,0.155317068,0.683042288,0.52772522,0.119353294,0.421960115,0.302606821,0.176538944,0.269919872,0.093380928,0.166605234,0.196107149,0.029501915,0.15073061,0.257104635,0.106374025,0.155421495,0.507910013,0.352488518,0.139275551,0.455364943,0.316089392,0.147568703,azfar
0.160199881,0.350581646,0.190381765,0.167812824,0.226425171,0.058612347,0.121174812,0.225988865,0.104814053,0.130275011,0.445880413,0.315605402,0.13675952,0.468094349,0.331334829,0.172428131,0.633052111,0.46062398,0.181224585,0.224715233,0.043490648,0.183419466,0.239417315,0.055997849,0.13833642,0.305109262,0.166772842,0.145087004,0.370458126,0.225371122,0.146476984,azfar
0.133443594,0.615434408,0.481990814,0.105946064,0.589583874,0.48363781,0.142601013,0.179692984,0.03709197,0.125335693,0.336140156,0.210804462,0.150520325,0.733373404,0.582853079,0.160853386,0.392980099,0.232126713,0.170116901,0.501584768,0.331467867,0.149518728,0.154140472,0.004621744,0.141797781,1.432694912,1.290897131,0.120296955,0.296646595,0.17634964,0.120919466,azfar
0.139977217,0.400242329,0.260265112,0.146113873,0.17173171,0.025617838,0.133163929,0.17156601,0.038402081,0.14357996,0.390269995,0.246690035,0.135397673,0.434129477,0.298731804,0.168814182,0.356676579,0.187862396,0.184875727,0.259943962,0.075068235,0.177031279,0.267044783,0.090013504,0.140512943,0.315035343,0.1745224,0.142254829,0.392199755,0.249944925,0.130420923,azfar
0.166644573,0.221822739,0.055178165,0.157847881,1.090261221,0.93241334,0.154552937,0.191089153,0.036536217,0.129643917,0.415302038,0.285658121,0.10639739,0.402450085,0.296052694,0.167820215,0.406846285,0.23902607,0.203474998,0.266324997,0.062849998,0.160734653,0.221145391,0.060410738,0.135414839,0.337118387,0.201703548,0.155064344,0.762227058,0.607162714,0.132329702,azfar
0.135941267,0.257757425,0.121816158,0.160274744,0.284750462,0.124475718,0.155222416,0.205095768,0.049873352,0.105676889,0.331800699,0.22612381,0.157442093,0.662287474,0.504845381,0.146968126,0.261621952,0.114653826,0.150855064,0.190855265,0.0400002,0.137779474,0.197488308,0.059708834,0.129063129,0.275876284,0.146813154,0.138633251,0.41629982,0.277666569,0.155610085,azfar
0.139484406,0.39383626,0.254351854,0.163052559,0.243629932,0.080577374,0.146616459,0.185950994,0.039334536,0.155777931,0.436503649,0.280725718,0.134382963,0.41629529,0.281912327,0.159345388,0.280058861,0.120713472,0.192418337,0.293936968,0.101518631,0.150576591,0.275649548,0.125072956,0.134922028,0.338207722,0.203285694,0.14515233,0.300361156,0.155208826,0.159004927,azfar
0.139370203,0.194777727,0.055407524,0.162186384,0.249168634,0.08698225,0.14720583,0.17778039,0.03057456,0.140782833,0.351090908,0.210308075,0.136214256,0.422297001,0.286082745,0.176298141,0.731630564,0.555332422,0.127463102,0.197532654,0.070069551,0.171624184,0.242641211,0.071017027,0.110949039,0.269442081,0.158493042,0.115283012,0.317263842,0.201980829,0.129603148,azfar
0.170242786,0.406037569,0.235794783,0.15641284,0.242913008,0.086500168,0.145322323,0.170328617,0.025006294,0.135679483,0.385804653,0.25012517,0.126651764,0.397815228,0.271163464,0.155772448,1.590827703,1.435055256,0.15023756,0.192128181,0.041890621,0.176176071,0.191222906,0.015046835,0.125193596,0.25742054,0.132226944,0.131400824,0.285071373,0.153670549,0.167110205,azfar
0.134335995,0.376032114,0.241696119,0.166635752,3.2404356,3.073799849,0.129680872,0.180065393,0.050384521,0.141183615,0.416260242,0.275076628,0.16138339,0.678770304,0.517386913,0.171172142,0.247514725,0.076342583,0.137295485,0.143402815,0.00610733,0.161407232,0.210438967,0.049031734,0.084629774,0.372811317,0.288181543,0.135360479,0.412992716,0.277632236,0.138190508,azfar
0.145791054,0.249839306,0.104048252,0.142622709,0.170427322,0.027804613,0.118962526,0.142464399,0.023501873,0.149448395,0.319647074,0.170198679,0.201425314,0.463337421,0.261912107,0.201428652,0.310559034,0.109130383,0.191771984,0.304198027,0.112426043,0.148530483,0.309324741,0.160794258,0.149733067,0.301150084,0.151417017,0.156309366,0.395227671,0.238918304,0.132243633,azfar
0.136637211,0.382300615,0.245663404,0.161553144,0.221890688,0.060337543,0.120424509,0.126051903,0.005627394,0.14545846,0.320051193,0.174592733,0.159199476,0.516188622,0.356989145,0.162462711,0.267015696,0.104552984,0.156947136,0.161040306,0.00409317,0.150891542,0.185668945,0.034777403,0.121203184,0.262120724,0.14091754,0.120648623,0.282858849,0.162210226,0.137946606,azfar
0.177680731,0.757525206,0.579844475,0.135447979,0.394733191,0.259285212,0.15022707,0.241867304,0.091640234,0.139924049,1.260215759,1.12029171,0.147401333,0.683110237,0.535708904,0.165771008,1.688323736,1.522552729,0.135825634,0.195125818,0.059300184,0.156491518,0.133425474,-0.023066044,0.123167515,0.244726419,0.121558905,0.155653715,0.338076115,0.1824224,0.150233984,azfar
0.155208588,0.210472584,0.055263996,0.1644032,0.502434254,0.338031054,0.129355192,0.225271225,0.095916033,0.140552998,0.366814375,0.226261377,0.140364647,0.412801981,0.272437334,0.195310354,0.314754963,0.119444609,0.222034693,0.297027588,0.074992895,0.150321245,0.23560667,0.085285425,0.131644964,0.317189932,0.185544968,0.135094881,0.730961084,0.595866203,0.152149439,azfar
0.151189327,0.124830723,-0.026358604,0.182413578,0.220591784,0.038178205,0.118125916,0.177535534,0.059409618,0.152541161,0.370154858,0.217613697,0.145097494,0.96135664,0.816259146,0.168464422,0.297887087,0.129422665,0.143388033,0.163160086,0.019772053,0.130095243,0.160195112,0.030099869,0.127127647,0.277231216,0.150103569,0.115456104,0.251998901,0.136542797,0.130125046,azfar
0.173409939,0.370448589,0.197038651,0.142429113,0.204448223,0.06201911,0.122544527,0.125602245,0.003057718,0.147405386,0.301448345,0.154042959,0.15087533,0.381082296,0.230206966,0.162438631,1.78892231,1.626483679,0.137716293,0.28184104,0.144124746,0.180990219,0.226860285,0.045870066,0.120171309,0.251797676,0.131626368,0.126681328,0.385642767,0.258961439,0.144989491,azfar
0.163925171,0.195854187,0.031929016,0.1483531,0.15273428,0.00438118,0.125877857,0.129731178,0.003853321,0.173289299,0.388566256,0.215276957,0.155424595,0.575984955,0.42056036,0.161902666,0.503591537,0.341688871,0.186500072,0.321727753,0.13522768,0.190976381,0.222180605,0.031204224,0.095644474,0.243792534,0.14814806,0.167849779,0.338499784,0.170650005,0.149701118,azfar
0.132515192,0.302660704,0.170145512,0.151504278,0.201592684,0.050088406,0.131414175,0.161171198,0.029757023,0.126247168,0.32133317,0.195086002,0.133725405,0.366789818,0.233064413,0.190156937,0.315830708,0.125673771,0.189803123,0.236517429,0.046714306,0.155438423,0.215316057,0.059877634,0.126288652,0.316691875,0.190403223,0.140504122,0.296472311,0.155968189,0.149477482,azfar
0.139310837,0.209063768,0.069752932,0.158745766,0.592359066,0.4336133,0.14117074,0.19111681,0.04994607,0.134912729,0.394054651,0.259141922,0.123622179,0.391710281,0.268088102,0.173541307,0.329789639,0.156248331,0.201010466,0.302197218,0.101186752,0.155293465,0.240362883,0.085069418,0.121388197,0.362556458,0.241168261,0.182508469,0.406094074,0.223585606,0.153859138,azfar
0.183678627,0.310987234,0.127308607,0.166648626,0.237224102,0.070575476,0.134779453,0.138838053,0.004058599,0.153468132,0.336839199,0.183371067,0.136263371,0.354380608,0.218117237,0.194483757,1.699410677,1.50492692,0.146932364,0.247478247,0.100545883,0.160325766,0.16438508,0.004059315,0.145699263,0.292119265,0.146420002,0.110893488,0.256754875,0.145861387,0.129611731,azfar
